ID_Cliente,Fecha_Mes,Suscripcion_Activa,Interacciones_Soporte,Uso_Del_Servicio
1130,2025-06-01,1,0,19.8
1130,2025-07-01,1,0,20.4
1130,2025-08-01,1,0,20.4
1130,2025-09-01,1,0,18.3
1130,2025-10-01,1,0,21.3
1130,2025-11-01,1,0,18.8
1130,2025-12-01,1,0,19.0
1131,2025-05-01,1,0,27.7
1131,2025-06-01,1,1,26.8
1131,2025-07-01,0,0,25.7
1132,2025-07-01,1,1,13.4
1132,2025-08-01,1,0,14.2
1132,2025-09-01,1,0,14.1
1132,2025-10-01,1,0,6.0
1132,2025-11-01,1,0,8.6
1132,2025-12-01,1,1,7.7
1133,2025-02-01,1,1,25.3
1133,2025-03-01,1,0,26.0
1133,2025-04-01,0,1,26.2
1134,2025-11-01,1,1,10.5
1134,2025-12-01,1,0,10.1
1135,2024-10-01,1,0,27.6
1135,2024-11-01,1,0,26.0
1135,2024-12-01,1,0,19.4
1135,2025-01-01,1,0,18.3
1135,2025-02-01,1,0,14.2
1135,2025-03-01,1,0,16.5
1135,2025-04-01,1,0,7.9
1135,2025-05-01,0,1,7.4
1136,2025-12-01,1,0,12.5
1137,2025-11-01,1,0,25.0
1137,2025-12-01,1,0,21.4
1138,2024-08-01,1,0,19.7
1138,2024-09-01,1,1,25.6
1138,2024-10-01,1,0,22.6
1138,2024-11-01,1,2,18.7
1138,2024-12-01,1,0,21.0
1138,2025-01-01,0,0,31.3
1139,2024-11-01,1,0,26.7
1139,2024-12-01,1,1,26.9
1139,2025-01-01,1,1,22.2
1139,2025-02-01,1,1,22.2
1139,2025-03-01,1,0,21.9
1139,2025-04-01,1,0,26.0
1139,2025-05-01,1,0,20.6
1139,2025-06-01,1,0,28.9
1139,2025-07-01,1,1,21.5
1139,2025-08-01,1,1,21.2
1139,2025-09-01,1,0,30.2
1139,2025-10-01,1,0,27.8
1139,2025-11-01,1,1,18.1
1139,2025-12-01,1,0,26.8
1140,2025-05-01,1,0,27.9
1140,2025-06-01,1,0,22.2
1140,2025-07-01,1,0,24.9
1140,2025-08-01,1,0,28.4
1140,2025-09-01,1,1,23.8
1140,2025-10-01,1,0,25.3
1140,2025-11-01,1,0,25.8
1140,2025-12-01,1,0,28.7
1141,2025-01-01,1,3,5.4
1141,2025-02-01,1,0,6.0
1141,2025-03-01,1,0,10.6
1141,2025-04-01,1,0,8.2
1141,2025-05-01,0,0,0.6
1142,2024-11-01,1,0,30.9
1142,2024-12-01,1,0,31.1
1142,2025-01-01,1,1,25.6
1142,2025-02-01,0,0,35.1
1143,2025-08-01,1,0,13.5
1143,2025-09-01,1,0,8.2
1143,2025-10-01,1,0,11.5
1143,2025-11-01,1,0,18.0
1143,2025-12-01,1,1,14.3
1144,2024-08-01,1,0,20.0
1144,2024-09-01,1,1,20.2
1144,2024-10-01,1,0,23.4
1144,2024-11-01,1,0,27.0
1144,2024-12-01,1,0,22.0
1144,2025-01-01,1,0,19.4
1144,2025-02-01,1,1,21.5
1144,2025-03-01,1,0,26.1
1144,2025-04-01,1,0,23.0
1144,2025-05-01,1,0,25.4
1144,2025-06-01,1,0,19.0
1144,2025-07-01,1,0,24.2
1144,2025-08-01,1,0,28.3
1144,2025-09-01,0,0,26.5
1145,2024-07-01,1,0,18.8
1145,2024-08-01,1,2,12.5
1145,2024-09-01,1,1,9.0
1145,2024-10-01,1,0,16.6
1145,2024-11-01,0,0,13.0
1146,2024-10-01,1,0,29.7
1146,2024-11-01,1,0,27.8
1146,2024-12-01,1,1,28.9
1146,2025-01-01,1,0,33.6
1146,2025-02-01,1,0,28.5
1146,2025-03-01,1,0,29.6
1146,2025-04-01,1,1,29.9
1146,2025-05-01,1,0,30.9
1146,2025-06-01,1,0,36.3
1146,2025-07-01,1,0,30.9
1146,2025-08-01,1,1,24.3
1146,2025-09-01,1,0,28.6
1146,2025-10-01,0,1,29.3
1147,2024-11-01,1,0,22.8
1147,2024-12-01,1,0,24.5
1147,2025-01-01,0,0,21.6
1148,2025-01-01,1,0,24.0
1148,2025-02-01,1,1,40.1
1148,2025-03-01,1,2,38.9
1148,2025-04-01,1,0,36.3
1148,2025-05-01,1,1,30.8
1148,2025-06-01,1,1,32.7
1148,2025-07-01,1,0,30.2
1148,2025-08-01,0,0,33.8
1149,2025-01-01,1,1,13.5
1149,2025-02-01,1,0,8.6
1149,2025-03-01,1,0,11.6
1149,2025-04-01,1,1,10.0
1149,2025-05-01,1,0,13.0
1149,2025-06-01,1,1,14.8
1149,2025-07-01,1,0,15.6
1149,2025-08-01,1,1,10.0
1149,2025-09-01,0,1,8.1
1150,2025-11-01,1,1,6.9
1150,2025-12-01,1,2,6.4
1151,2025-07-01,1,1,27.2
1151,2025-08-01,1,0,29.3
1151,2025-09-01,0,0,31.2
1152,2025-04-01,1,0,16.7
1152,2025-05-01,1,0,14.1
1152,2025-06-01,1,0,18.9
1152,2025-07-01,1,0,18.3
1152,2025-08-01,1,2,13.5
1152,2025-09-01,1,0,13.2
1152,2025-10-01,1,0,16.7
1152,2025-11-01,1,0,17.1
1152,2025-12-01,0,1,13.1
1153,2025-09-01,1,0,37.5
1153,2025-10-01,1,0,37.7
1153,2025-11-01,1,0,36.3
1153,2025-12-01,1,0,40.3
1154,2025-05-01,1,0,19.0
1154,2025-06-01,1,0,20.9
1154,2025-07-01,1,1,18.3
1154,2025-08-01,1,0,15.1
1154,2025-09-01,1,1,11.5
1154,2025-10-01,1,1,5.4
1154,2025-11-01,1,3,6.2
1154,2025-12-01,1,1,3.4
1155,2024-07-01,1,1,21.4
1155,2024-08-01,1,1,17.5
1155,2024-09-01,0,0,17.4
1156,2025-08-01,1,0,27.6
1156,2025-09-01,1,0,31.0
1156,2025-10-01,0,0,35.1
1157,2024-07-01,1,0,12.7
1157,2024-08-01,1,1,25.3
1157,2024-09-01,1,0,24.1
1157,2024-10-01,1,1,18.9
1157,2024-11-01,0,0,21.1
1158,2025-06-01,1,1,21.6
1158,2025-07-01,1,1,14.7
1158,2025-08-01,1,0,14.6
1158,2025-09-01,1,0,10.5
1158,2025-10-01,1,3,10.3
1158,2025-11-01,1,0,6.9
1158,2025-12-01,0,1,4.8
1159,2025-12-01,1,1,17.5
1160,2024-12-01,1,0,25.6
1160,2025-01-01,1,1,28.9
1160,2025-02-01,1,0,19.8
1160,2025-03-01,1,1,26.1
1160,2025-04-01,1,1,22.8
1160,2025-05-01,1,0,24.7
1160,2025-06-01,1,1,23.8
1160,2025-07-01,0,0,24.7
1161,2024-12-01,1,0,18.1
1161,2025-01-01,1,1,17.3
1161,2025-02-01,1,0,20.6
1161,2025-03-01,1,1,26.7
1161,2025-04-01,1,1,19.9
1161,2025-05-01,1,1,17.6
1161,2025-06-01,1,1,25.0
1161,2025-07-01,1,0,22.6
1161,2025-08-01,1,0,26.9
1161,2025-09-01,0,0,24.4
1162,2025-09-01,1,0,20.5
1162,2025-10-01,1,1,21.2
1162,2025-11-01,0,3,25.7
1163,2025-10-01,1,0,23.0
1163,2025-11-01,1,0,27.5
1163,2025-12-01,1,1,25.1
1164,2025-12-01,1,0,27.3
1165,2024-08-01,1,0,10.0
1165,2024-09-01,1,0,10.6
1165,2024-10-01,1,0,14.5
1165,2024-11-01,1,0,11.4
1165,2024-12-01,1,1,14.3
1165,2025-01-01,1,1,13.3
1165,2025-02-01,1,0,13.6
1165,2025-03-01,1,1,10.7
1165,2025-04-01,0,0,13.4
1166,2025-01-01,1,0,17.5
1166,2025-02-01,1,1,20.0
1166,2025-03-01,1,0,17.1
1166,2025-04-01,1,1,17.0
1166,2025-05-01,1,0,16.5
1166,2025-06-01,1,1,13.6
1166,2025-07-01,1,0,12.0
1166,2025-08-01,1,0,15.4
1166,2025-09-01,1,0,18.3
1166,2025-10-01,1,0,15.0
1166,2025-11-01,1,0,15.8
1166,2025-12-01,1,1,16.8
1167,2024-08-01,1,0,13.3
1167,2024-09-01,1,0,19.2
1167,2024-10-01,1,1,10.3
1167,2024-11-01,1,1,17.9
1167,2024-12-01,0,0,11.5
1168,2025-12-01,1,1,6.9
1169,2024-11-01,1,0,31.6
1169,2024-12-01,1,0,24.0
1169,2025-01-01,1,0,17.8
1169,2025-02-01,1,0,17.5
1169,2025-03-01,1,0,16.7
1169,2025-04-01,1,0,12.6
1169,2025-05-01,1,0,9.5
1169,2025-06-01,1,1,11.7
1169,2025-07-01,1,1,0.1
1169,2025-08-01,1,2,7.4
1169,2025-09-01,0,0,2.6
1170,2024-07-01,1,0,16.1
1170,2024-08-01,1,0,19.7
1170,2024-09-01,1,0,13.4
1170,2024-10-01,1,1,11.7
1170,2024-11-01,1,1,21.1
1170,2024-12-01,0,1,18.2
1171,2025-07-01,1,0,31.2
1171,2025-08-01,1,0,23.9
1171,2025-09-01,1,1,25.2
1171,2025-10-01,0,1,27.5
1172,2025-08-01,1,0,21.9
1172,2025-09-01,1,0,22.9
1172,2025-10-01,1,1,23.9
1172,2025-11-01,1,1,20.6
1172,2025-12-01,1,0,25.5
1173,2025-06-01,1,0,10.8
1173,2025-07-01,1,0,8.6
1173,2025-08-01,1,1,2.6
1173,2025-09-01,1,0,9.3
1173,2025-10-01,1,2,7.9
1173,2025-11-01,0,0,4.3
1174,2024-07-01,1,0,24.4
1174,2024-08-01,1,1,16.4
1174,2024-09-01,1,0,17.3
1174,2024-10-01,1,0,19.5
1174,2024-11-01,1,1,20.1
1174,2024-12-01,1,0,22.8
1174,2025-01-01,1,1,17.9
1174,2025-02-01,0,0,15.6
1175,2025-08-01,1,1,20.0
1175,2025-09-01,1,0,17.8
1175,2025-10-01,1,0,18.2
1175,2025-11-01,1,0,12.4
1175,2025-12-01,1,1,14.7
1176,2025-09-01,1,0,18.1
1176,2025-10-01,1,0,18.0
1176,2025-11-01,1,0,12.7
1176,2025-12-01,1,1,16.8
1177,2025-02-01,1,1,21.0
1177,2025-03-01,1,1,18.9
1177,2025-04-01,1,0,20.9
1177,2025-05-01,1,0,27.6
1177,2025-06-01,1,0,20.5
1177,2025-07-01,1,0,24.0
1177,2025-08-01,1,0,18.8
1177,2025-09-01,1,0,21.4
1177,2025-10-01,0,0,24.5
1178,2025-03-01,1,2,18.6
1178,2025-04-01,1,0,17.9
1178,2025-05-01,1,0,12.5
1178,2025-06-01,1,0,7.7
1178,2025-07-01,1,1,3.4
1178,2025-08-01,0,2,5.2
1179,2025-12-01,1,0,30.8
1180,2025-05-01,1,2,12.4
1180,2025-06-01,1,0,9.1
1180,2025-07-01,1,0,7.3
1180,2025-08-01,1,0,10.6
1180,2025-09-01,1,0,10.9
1180,2025-10-01,0,1,0.0
1181,2024-12-01,1,1,25.7
1181,2025-01-01,1,0,26.1
1181,2025-02-01,1,0,28.6
1181,2025-03-01,1,0,19.6
1181,2025-04-01,1,0,21.1
1181,2025-05-01,1,0,25.5
1181,2025-06-01,1,0,25.7
1181,2025-07-01,1,0,27.0
1181,2025-08-01,1,0,28.4
1181,2025-09-01,1,1,26.8
1181,2025-10-01,1,0,28.4
1181,2025-11-01,1,0,22.5
1181,2025-12-01,1,0,29.1
1182,2024-09-01,0,0,8.8
1183,2024-08-01,1,0,26.6
1183,2024-09-01,1,1,23.2
1183,2024-10-01,1,1,20.8
1183,2024-11-01,1,0,19.9
1183,2024-12-01,1,0,11.4
1183,2025-01-01,0,0,9.0
1184,2025-11-01,1,0,19.0
1184,2025-12-01,1,1,11.9
1185,2025-05-01,1,1,13.8
1185,2025-06-01,1,1,15.2
1185,2025-07-01,1,0,11.7
1185,2025-08-01,1,0,15.2
1185,2025-09-01,1,0,16.0
1185,2025-10-01,1,1,15.2
1185,2025-11-01,1,0,16.6
1185,2025-12-01,1,0,19.6
1186,2024-10-01,1,2,5.1
1186,2024-11-01,1,0,5.6
1186,2024-12-01,1,0,0.0
1186,2025-01-01,1,0,6.8
1186,2025-02-01,1,0,3.1
1186,2025-03-01,1,1,4.1
1186,2025-04-01,1,2,5.0
1186,2025-05-01,1,1,0.9
1186,2025-06-01,0,1,4.3
1187,2024-09-01,0,0,9.7
1188,2025-11-01,1,1,7.4
1188,2025-12-01,1,1,5.9
1189,2024-07-01,1,0,17.9
1189,2024-08-01,1,3,4.0
1189,2024-09-01,0,3,16.4
1190,2024-09-01,1,1,23.4
1190,2024-10-01,1,0,24.6
1190,2024-11-01,1,0,19.6
1190,2024-12-01,1,1,22.7
1190,2025-01-01,1,2,22.2
1190,2025-02-01,1,1,22.3
1190,2025-03-01,1,1,23.0
1190,2025-04-01,1,0,27.8
1190,2025-05-01,1,1,19.9
1190,2025-06-01,1,0,16.5
1190,2025-07-01,1,1,18.3
1190,2025-08-01,1,0,17.8
1190,2025-09-01,1,0,25.9
1190,2025-10-01,1,0,25.3
1190,2025-11-01,1,2,24.2
1190,2025-12-01,1,2,24.9
1191,2024-11-01,1,0,39.4
1191,2024-12-01,0,2,36.3
1192,2025-11-01,1,0,24.0
1192,2025-12-01,1,0,28.0
1193,2025-02-01,1,1,22.3
1193,2025-03-01,1,0,17.7
1193,2025-04-01,1,1,16.3
1193,2025-05-01,1,1,19.7
1193,2025-06-01,1,0,20.2
1193,2025-07-01,1,0,19.8
1193,2025-08-01,1,0,18.8
1193,2025-09-01,0,0,22.3
1194,2025-03-01,1,0,19.6
1194,2025-04-01,1,0,21.0
1194,2025-05-01,0,0,23.2
1195,2024-09-01,1,0,19.3
1195,2024-10-01,1,0,19.4
1195,2024-11-01,1,0,18.7
1195,2024-12-01,1,1,13.6
1195,2025-01-01,1,1,21.1
1195,2025-02-01,1,1,16.4
1195,2025-03-01,1,1,18.9
1195,2025-04-01,1,0,19.6
1195,2025-05-01,1,0,15.4
1195,2025-06-01,1,1,20.7
1195,2025-07-01,1,0,20.4
1195,2025-08-01,1,1,20.7
1195,2025-09-01,1,0,20.6
1195,2025-10-01,0,0,14.8
1196,2025-09-01,1,2,21.6
1196,2025-10-01,1,0,10.9
1196,2025-11-01,0,2,19.6
1197,2024-11-01,1,1,30.1
1197,2024-12-01,1,0,29.6
1197,2025-01-01,0,0,19.5
1198,2025-06-01,1,0,27.8
1198,2025-07-01,1,0,24.2
1198,2025-08-01,1,0,23.3
1198,2025-09-01,1,0,23.7
1198,2025-10-01,1,0,25.9
1198,2025-11-01,1,0,18.3
1198,2025-12-01,1,1,28.9
1199,2025-07-01,1,0,22.8
1199,2025-08-01,1,0,10.2
1199,2025-09-01,1,0,15.5
1199,2025-10-01,1,1,18.5
1199,2025-11-01,1,0,8.1
1199,2025-12-01,1,1,3.6
1200,2024-09-01,1,1,1.1
1200,2024-10-01,1,0,4.1
1200,2024-11-01,0,2,0.0
